title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
"4bdrm Duplex in Secured Estate, Alagbado for sale",300,4,4,unfurnished,"Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,enterprise,"₦ 165,000,000"
"5bdrm Duplex in Greenwood, Ibeju for sale",600,5,5,semi-furnished,"Lagos State, Ibeju",Ibeju,Lagos State,diamond,"₦ 170,000,000"
3bdrm Duplex in Gbagada Phase 1/ for sale,250,3,4,semi-furnished,"Gbagada, Phase 1 / Gbagada",Phase 1 / Gbagada,Gbagada,enterprise,"₦ 300,000,000"
5bdrm Apartment in Kado for sale,100,5,6,unfurnished,"Abuja (FCT), Kado",Kado,Abuja (FCT),basic,"₦ 500,000,000"
"4bdrm Duplex in Peace Garden Estate, Sangotedo for sale",497,4,4,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 450,000,000"
4bdrm Duplex in High Castle Estate for sale,300,4,4,semi-furnished,"Ipaja, Boys Town",Boys Town,Ipaja,enterprise,"₦ 160,000,000"
"2bdrm Block of Flats in Ajah, Abraham Adesanya Estate for sale",1580,2,2,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 90,000,000"
3bdrm Apartment in Gbagada for sale,120,3,2,semi-furnished,"Lagos State, Gbagada",Gbagada,Lagos State,enterprise,"₦ 150,000,000"
2bdrm Block of Flats in Agege for sale,400,2,2,semi-furnished,"Lagos State, Agege",Agege,Lagos State,enterprise,"₦ 150,000,000"
4bdrm Bungalow in New Oko Oba for sale,850,4,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 300,000,000"
"Furnished 4bdrm Duplex in Okupe Estate, Mende for sale",400,4,4,furnished,"Maryland, Mende",Mende,Maryland,enterprise,"₦ 400,000,000"
2bdrm Bungalow in New Oko Oba Ifako for sale,450,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 100,000,000"
5bdrm Duplex in Elliot Iju Ishaga for sale,400,5,5,semi-furnished,"Agege, Iju-Ishaga",Iju-Ishaga,Agege,enterprise,"₦ 230,000,000"
"4bdrm Duplex in Emperor Estate, Sangotedo for sale",240,4,4,semi-furnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 250,000,000"
5bdrm Duplex in Ologolo for sale,341,5,5,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,vip,"₦ 320,000,000"
3bdrm Block of Flats in Igando for sale,310,3,4,unfurnished,"Ibeju, Igando-Oloja",Igando-Oloja,Ibeju,premium,"₦ 55,000,000"
"4bdrm Duplex in Citiscape Court, Lokogoma for sale",1800,4,4,semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),vip,"₦ 350,000,000"
"3bdrm Block of Flats in Ajah, Abraham Adesanya Estate for sale",1450,3,3,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 115,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,516,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 750,000,000"
5bdrm Duplex in Ikeja Gra for sale,600,5,5,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 1,800,000,000"
Furnished 5bdrm Mansion in Private Estate for sale,700,5,5,furnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),diamond,"₦ 600,000,000"
5bdrm Duplex in Galadimawa for sale,500,5,6,unfurnished,"Abuja (FCT), Galadimawa",Galadimawa,Abuja (FCT),vip_gold,"₦ 800,000,000"
4bdrm Apartment in Mabushi for sale,100,4,5,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),basic,"₦ 500,000,000"
3bdrm Block of Flats in Alakuko Ifako for sale,812,3,3,unfurnished,"Agege, Ifako",Ifako,Agege,enterprise,"₦ 170,000,000"
5bdrm Duplex in Ikeja Gra for sale,500,5,5,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 950,000,000"
4bdrm Duplex in Ajah for sale,314,4,4,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,vip,"₦ 250,000,000"
2bdrm Apartment in Ogba for sale,120,2,2,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 70,000,000"
5bdrm Duplex in Omole Phase 1 for sale,400,5,5,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,enterprise,"₦ 750,000,000"
5bdrm Duplex in Chevron Lekki for sale,500,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 400,000,000"
"3bdrm Duplex in Maplewood Estate, New Oko Oba for sale",250,3,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 145,000,000"
3bdrm Block of Flats in Lekki Phase 1 for sale,955,3,3,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 380,000,000"
"2bdrm Block of Flats in Ikate, Lekki for sale",1050,2,2,unfurnished,"Lekki, Ikate-Elegushi",Ikate-Elegushi,Lekki,vip,"₦ 180,000,000"
2bdrm Apartment in Ikate for sale,540,2,2,unfurnished,"Lekki, Ikate-Elegushi",Ikate-Elegushi,Lekki,vip,"₦ 180,000,000"
3bdrm Bungalow in Behind Osinbajo Rail for sale,320,3,3,semi-furnished,"Ogun State, Ifo",Ifo,Ogun State,enterprise,"₦ 20,000,000"
2bdrm Block of Flats in Fagba Ifako Ijaiye for sale,450,2,2,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 250,000,000"
"Furnished 3bdrm Bungalow in Secured Estate, Ibeju for sale",500,3,3,furnished,"Lagos State, Ibeju",Ibeju,Lagos State,False,"₦ 75,000,000"
"2bdrm Block of Flats in Ajah, Abraham Adesanya Estate for sale",1523,2,2,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 85,000,000"
"2bdrm Block of Flats in Spg, Lekki, Igbo-efon for sale",1060,2,2,unfurnished,"Lekki, Igbo-efon",Igbo-efon,Lekki,vip,"₦ 105,000,000"
"2bdrm Apartment in Ikoyi, Awolowo Road for sale",130,2,2,semi-furnished,"Ikoyi, Awolowo Road",Awolowo Road,Ikoyi,enterprise,"₦ 270,000,000"
3bdrm Block of Flats in Egbeda Alimosho for sale,600,3,3,semi-furnished,"Alimosho, Egbeda",Egbeda,Alimosho,enterprise,"₦ 200,000,000"
6bdrm Duplex in Fagba Ifako Ijaiye for sale,320,6,6,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 200,000,000"
5bdrm Duplex in Gaduwa for sale,567,5,5,semi-furnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),False,"₦ 550,000,000"
2bdrm House in New Oko Oba Ifako for sale,250,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 70,000,000"
"4bdrm Duplex in Otunla, Bogije for sale",600,4,4,semi-furnished,"Ibeju, Bogije",Bogije,Ibeju,diamond,"₦ 120,000,000"
7bdrm Bungalow in Ogba/Egbema/Ndoni for sale,200,7,4,unfurnished,"Rivers State, Ogba/Egbema/Ndoni",Ogba/Egbema/Ndoni,Rivers State,False,"₦ 16,500,000"
"5bdrm Duplex in Prosperity Esate, Alimosho for sale",400,5,5,semi-furnished,"Lagos State, Alimosho",Alimosho,Lagos State,enterprise,"₦ 125,000,000"
4bdrm Duplex in Medina Estate for sale,400,4,4,semi-furnished,"Lagos State, Gbagada",Gbagada,Lagos State,enterprise,"₦ 450,000,000"
"5bdrm Duplex in College Road Ogba, Ifako for sale",530,5,5,semi-furnished,"Agege, Ifako",Ifako,Agege,enterprise,"₦ 250,000,000"
5bdrm Duplex in Chevron Lekki for sale,400,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 350,000,000"
5bdrm Duplex in Adeniyi Jones Ikeja for sale,400,5,5,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 450,000,000"
"2bdrm Block of Flats in Olaniyi, New Oko Oba for sale",300,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 65,000,000"
"2bdrm Block of Flats in Close To Ikate, Lekki Phase 1 for sale",600,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 120,000,000"
3bdrm Bungalow in Ifo for sale,120,3,3,semi-furnished,"Ogun State, Ifo",Ifo,Ogun State,False,"₦ 18,000,000"
3bdrm Block of Flats in Beckley Estate New for sale,600,3,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 170,000,000"
4bdrm Duplex in Ikota Lekki for sale,270,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 220,000,000"
2bdrm Block of Flats in Lekki Phase 1 for sale,1200,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 305,000,000"
6bdrm Duplex in Banana Island Ikoyi for sale,500,6,6,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 5,500,000,000"
4bdrm Duplex in Within College Road for sale,330,4,4,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 250,000,000"
6bdrm House in Mile 12 Kosofe for sale,600,6,3,semi-furnished,"Lagos State, Kosofe",Kosofe,Lagos State,enterprise,"₦ 160,000,000"
"4bdrm Duplex in Ocean Bay, Lekki Phase 2 for sale",150,4,4,unfurnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,enterprise,"₦ 180,000,000"
4bdrm Duplex in Magodo Phase 1 for sale,400,4,4,semi-furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,enterprise,"₦ 450,000,000"
"5bdrm Duplex in Magodo Phase 2, Agboyi/Ketu for sale",500,5,4,semi-furnished,"Lagos State, Agboyi/Ketu",Agboyi/Ketu,Lagos State,enterprise,"₦ 750,000,000"
"4bdrm Duplex in Magodo Phase 1, Ojodu for sale",260,4,4,semi-furnished,"Lagos State, Ojodu",Ojodu,Lagos State,enterprise,"₦ 250,000,000"
3bdrm Apartment in Ifako Ogba for sale,150,3,3,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 130,000,000"
2bdrm Block of Flats in New Oko Oba Abule for sale,400,2,2,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 200,000,000"
4bdrm Duplex in Oko Oba Scheme 2 for sale,250,4,4,semi-furnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 230,000,000"
Furnished 4bdrm Duplex in Lekki for sale,450,4,4,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 650,000,000"
3bdrm Block of Flats in Estate Within New for sale,550,3,3,semi-furnished,"Agege, New Oko Oba",New Oko Oba,Agege,enterprise,"₦ 180,000,000"
4bdrm Duplex in Obawole Ifako Ijaiye for sale,320,4,4,semi-furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,enterprise,"₦ 110,000,000"
6bdrm Duplex in Lekki Phase 1 for sale,540,6,6,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 1,400,000,000"
3bdrm Block of Flats in College Road Ogba for sale,630,3,2,semi-furnished,"Lagos State, Ogba",Ogba,Lagos State,enterprise,"₦ 290,000,000"
"3bdrm Block of Flats in Jonathan Coker, for sale",600,3,3,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 100,000,000"
"2bdrm Block of Flats in Command, Alimosho, Iyana Ipaja for sale",600,2,2,semi-furnished,"Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,enterprise,"₦ 85,000,000"
5bdrm Duplex in Sangotedo for sale,450,5,6,semi-furnished,"Ajah, Sangotedo",Sangotedo,Ajah,enterprise,"₦ 150,000,000"
"3bdrm Block of Flats in Clem Ijaiye Ojokoro, Abule Egba for sale",600,3,2,semi-furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,"₦ 100,000,000"
5bdrm Duplex in Omole Phase 1 for sale,300,5,5,semi-furnished,"Ikeja, Agidingbi",Agidingbi,Ikeja,enterprise,"₦ 550,000,000"
8bdrm House in Oko Afo for sale,400,8,3,unfurnished,"Badagry, Oko Afo",Oko Afo,Badagry,enterprise,"₦ 18,000,000"
"4bdrm Duplex in Kayfarm Estate, Ifako-Ogba for sale",400,4,4,semi-furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,enterprise,"₦ 400,000,000"
"Furnished 3bdrm Apartment in River Park Estate, Lugbe District for sale",1500,3,4,furnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),vip,"₦ 85,000,000"
"4bdrm Duplex in Ajah, Thomas Estate for sale",268,4,4,unfurnished,"Ajah, Thomas Estate",Thomas Estate,Ajah,vip,"₦ 165,000,000"
Furnished 5bdrm Duplex in Sangotedo for sale,279,5,5,furnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 330,000,000"
4bdrm Duplex in Ogudu Gra Ojota for sale,350,4,3,semi-furnished,"Ojota, Ogudu Road",Ogudu Road,Ojota,enterprise,"₦ 550,000,000"
"5bdrm Duplex in Unilag Estate Magodo, Berger for sale",400,5,5,semi-furnished,"Ojodu, Berger",Berger,Ojodu,enterprise,"₦ 370,000,000"
"3bdrm Block of Flats in Ijaiye Ojokoro Lcda, Ifako for sale",630,3,3,semi-furnished,"Agege, Ifako",Ifako,Agege,enterprise,"₦ 190,000,000"
"Furnished 3bdrm Apartment in Off Kofo Abayomi, Adeola Odeku for sale",3200,3,3,furnished,"Victoria Island, Adeola Odeku",Adeola Odeku,Victoria Island,enterprise,"₦ 650,000,000"
"2bdrm Maisonette in Off Freedom Way, Ikate for sale",600,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,diamond,"₦ 185,000,000"
2bdrm Apartment in Chevron for sale,1000,2,3,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 135,000,000"
5bdrm Duplex in Vgc for sale,367,5,5,unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,vip,"₦ 330,000,000"
5bdrm Duplex in Apapa for sale,500,5,5,semi-furnished,"Lagos State, Apapa",Apapa,Lagos State,enterprise,"₦ 450,000,000"
"4bdrm Duplex in Ikota, Lekki for sale",220,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,vip,"₦ 160,000,000"
"2bdrm Block of Flats in Freedom Way, Lekki Phase 1 for sale",2436,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 180,000,000"
5bdrm Duplex in Ikeja Gra for sale,500,5,5,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 1,200,000,000"
3bdrm Block of Flats in Obawole Ifako Ijaiye for sale,630,3,2,semi-furnished,"Ogba, Ifako-Ogba",Ifako-Ogba,Ogba,enterprise,"₦ 220,000,000"
"4bdrm Duplex in Off Hakeem, Lekki Phase 1 for sale",150,4,4,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 700,000,000"
5bdrm Duplex in Banana Island for sale,500,5,5,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 3,200,000,000"
5bdrm Duplex in Ikeja Gra for sale,500,5,5,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 1,200,000,000"
3bdrm Block of Flats in Alakuko Ifako for sale,1625,3,3,unfurnished,"Agege, Ifako",Ifako,Agege,enterprise,"₦ 330,000,000"
3bdrm Apartment in Area 1 for sale,200,3,3,semi-furnished,"Garki 1, Area 1",Area 1,Garki 1,enterprise,"₦ 200,000,000"
"2bdrm Block of Flats in Osapa, Lekki for sale",900,2,2,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,vip,"₦ 1,350,000,000"
"5bdrm Duplex in Megamond, Ikota for sale",328,5,6,semi-furnished,"Lekki, Ikota",Ikota,Lekki,vip,"₦ 420,000,000"
5bdrm House in Wakajaye for sale,700,5,5,semi-furnished,"Ibadan, Wakajaye",Wakajaye,Ibadan,False,"₦ 19,000,000"
5bdrm Duplex in Guzape District for sale,800,5,5,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 1,600,000,000"
12bdrm Block of Flats in Agbowo. University for sale,600,12,6,semi-furnished,"Oyo State, Ibadan",Ibadan,Oyo State,vip_gold,"₦ 45,000,000"
7bdrm Duplex in Guzape District for sale,800,7,7,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 2,200,000,000"
"3bdrm Bungalow in Pentville Estate, Lokogoma for sale",1500,3,3,semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),vip,"₦ 99,999,999"
5bdrm Duplex in Sangotedo for sale,305,5,5,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 300,000,000"
"4bdrm Duplex in Victoria Garden City, VGC / Ajah for sale",900,4,4,unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,vip,"₦ 1,000,000,000"
Furnished 3bdrm Block of Flats in Fagba Ifako Ijaiye for sale,800,3,2,furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 150,000,000"
3bdrm Duplex in Ajoke Estate Fagba for sale,125,3,3,semi-furnished,"Agege, Fagba",Fagba,Agege,enterprise,"₦ 150,000,000"
Furnished 2bdrm Block of Flats in Surulere for sale,1735,2,2,furnished,"Lagos State, Surulere",Surulere,Lagos State,enterprise,"₦ 2,800,000,000"
"3bdrm Bungalow in Close To Jubilation, Lokogoma for sale",500,3,3,semi-furnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),vip,"₦ 180,000,000"
8bdrm Duplex in Wuse 2 for sale,800,8,8,unfurnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),enterprise,"₦ 1,300,000,000"
"5bdrm Duplex in Osapa, Lekki for sale",870,5,5,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,vip,"₦ 1,550,000,000"
"2bdrm Block of Flats in Abimbola Aduke, Lekki Phase 1 for sale",169,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip_gold,"₦ 200,000,000"
Furnished 2bdrm Duplex in Urban Prime Estate for sale,220,2,2,furnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 130,000,000"
4bdrm Duplex in Sangotedo for sale,242,4,4,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,vip,"₦ 140,000,000"
Furnished 2bdrm Block of Flats in Lekki Phase 1 for sale,1400,2,2,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,vip,"₦ 350,000,000"
"4bdrm Duplex in Ajah, Abraham Adesanya Estate for sale",287,4,4,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,vip,"₦ 180,000,000"
2bdrm Block of Flats in Victory Estate Ago for sale,650,2,3,semi-furnished,"Isolo, Okota",Okota,Isolo,vip,"₦ 330,000,000"
5bdrm Duplex in Zone 4 / Wuse for sale,800,5,5,unfurnished,"Wuse, Zone 4 / Wuse",Zone 4 / Wuse,Wuse,enterprise,"₦ 850,000,000"
Furnished 3bdrm Apartment in Maitama for sale,300,3,3,furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 600,000,000"
5bdrm Duplex in Mabushi for sale,5000,5,1,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),False,"₦ 400,000,000"
Furnished 5bdrm Duplex in Guzape District for sale,500,5,5,furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 800,000,000"
4bdrm Duplex in Guzape District for sale,300,4,4,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 350,000,000"
4bdrm Duplex in Jahi for sale,800,4,4,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 600,000,000"
5bdrm Duplex in Jahi for sale,300,5,5,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 480,000,000"
"20bdrm House in Samuel Orji Close, Owerri for sale",1400,20,20,unfurnished,"Imo State, Owerri",Owerri,Imo State,False,"₦ 230,000,000"
5bdrm Duplex in Jahi for sale,800,5,5,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 650,000,000"
5bdrm Duplex in Guzape District for sale,300,5,5,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 450,000,000"
4bdrm Duplex in Utako for sale,300,4,4,unfurnished,"Abuja (FCT), Utako",Utako,Abuja (FCT),enterprise,"₦ 350,000,000"
4bdrm Duplex in Mabushi for sale,300,4,4,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),enterprise,"₦ 350,000,000"
"Furnished 3bdrm Block of Flats in Fashola Estate, Sangotedo for sale",320,3,3,furnished,"Ajah, Sangotedo",Sangotedo,Ajah,False,"₦ 45,000,000"
5bdrm Duplex in Katampe Extension for sale,500,5,5,unfurnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 1,300,000,000"
"3bdrm Bungalow in Iju Ishaga, Ifako-Ijaiye for sale",500,3,3,unfurnished,"Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,False,"₦ 35,000,000"
4bdrm Duplex in Wuse 2 for sale,350,4,4,unfurnished,"Abuja (FCT), Wuse 2",Wuse 2,Abuja (FCT),enterprise,"₦ 750,000,000"
"7bdrm Block of Flats in Akobo, Ibadan for sale",718,7,6,semi-furnished,"Oyo State, Ibadan",Ibadan,Oyo State,vip_gold,"₦ 60,000,000"
"5bdrm Duplex in Victory Park Estate, Lekki Phase 1 for sale",600,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,diamond,"₦ 600,000,000"
5bdrm Duplex in Katampe Extension for sale,800,5,5,unfurnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 1,500,000,000"
5bdrm Duplex in Katampe Extension for sale,500,5,5,unfurnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 1,500,000,000"
6bdrm Duplex in Katampe Extension for sale,500,6,6,unfurnished,"Katampe, Katampe Extension",Katampe Extension,Katampe,enterprise,"₦ 1,500,000,000"
"Furnished 4bdrm Apartment in Peace Estate, Ibadan for sale",473,4,6,furnished,"Oyo State, Ibadan",Ibadan,Oyo State,vip_gold,"₦ 37,000,000"
7bdrm Duplex in Jabi for sale,2700,7,7,unfurnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),enterprise,"₦ 3,000,000,000"
5bdrm Duplex in Guzape District for sale,500,5,5,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 550,000,000"
7bdrm Duplex in Jabi for sale,1500,7,8,unfurnished,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),enterprise,"₦ 2,500,000,000"
4bdrm Duplex in Mabushi for sale,100,4,4,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),basic,"₦ 500,000,000"
7bdrm Duplex in Maitama for sale,1500,7,7,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 5,500,000,000"
5bdrm Duplex in Kaura for sale,500,5,5,unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),enterprise,"₦ 550,000,000"
6bdrm Mansion in Maitama for sale,1800,6,6,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 5,500,000,000"
"3bdrm Townhouse/Terrace in Atlantic Nominee, Off Lekki-Epe Expressway",200,3,3,semi-furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,vip_gold,"₦ 90,000,000"
Furnished 4bdrm Duplex in Jahi for sale,500,4,4,furnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 750,000,000"
5bdrm Duplex in Guzape District for sale,500,5,5,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 650,000,000"
Furnished 1bdrm Block of Flats in Abijo Town for sale,500,1,1,furnished,"Ibeju, Abijo",Abijo,Ibeju,premium,"₦ 75,000,000"
3bdrm House in Ado-Odo/Ota for sale,1234,3,3,unfurnished,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,False,"₦ 30,000,000"
"9bdrm Duplex in Gra, Oke Opa Road, Ondo / Ondo State for sale",3200,9,10,unfurnished,"Ondo State, Ondo / Ondo State",Ondo / Ondo State,Ondo State,False,"₦ 100,000,000"
Furnished 1bdrm House in Jakande for sale,50,1,1,furnished,"Lekki, Jakande",Jakande,Lekki,False,"₦ 4,000,000"
"Furnished 5bdrm House in Boola Estate, Ibadan for sale",50,5,4,furnished,"Oyo State, Ibadan",Ibadan,Oyo State,False,"₦ 40,000,000"
"2bdrm Block of Flats in Ogunfayo, Awoyaya for sale",600,2,2,unfurnished,"Ibeju, Awoyaya",Awoyaya,Ibeju,premium,"₦ 45,000,000"
5bdrm Bungalow in Enugu for sale,1394,5,3,unfurnished,"Enugu State, Enugu",Enugu,Enugu State,False,"₦ 150,000,000"
2bdrm Apartment in Ilorin West for sale,50,2,3,semi-furnished,"Kwara State, Ilorin West",Ilorin West,Kwara State,False,"₦ 15,000,000"
2bdrm Duplex in Trans Amadi for sale,830,2,2,unfurnished,"Port-Harcourt, Trans Amadi",Trans Amadi,Port-Harcourt,diamond,"₦ 230,000,000"
"2bdrm Duplex in Bashorun, Basorun for sale",1000,2,2,unfurnished,"Ibadan, Basorun",Basorun,Ibadan,diamond,"₦ 150,000,000"
Furnished 2bdrm Apartment in Wuye for sale,100,2,2,furnished,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),diamond,"₦ 200,000,000"
"2bdrm Block of Flats in Heartland Divine, Owerri for sale",500,2,3,semi-furnished,"Imo State, Owerri",Owerri,Imo State,False,"₦ 265,000,000"
"2bdrm Block of Flats in Nihort, Ologuneru for sale",500,2,2,unfurnished,"Ibadan, Ologuneru",Ologuneru,Ibadan,diamond,"₦ 90,000,000"
"Furnished 6bdrm Duplex in 114 Estate, Obio-Akpor for sale",829,6,6,furnished,"Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,False,"₦ 140,000,000"
"4bdrm Duplex in Sars Road, Port-Harcourt for sale",500,4,5,semi-furnished,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,diamond,"₦ 310,000,000"
"Furnished 6bdrm Duplex in Arepo, Obafemi-Owode for sale",600,6,6,furnished,"Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,premium,"₦ 150,000,000"
"4bdrm Duplex in Arougba,Airport Road, Benin City for sale",1100,4,5,unfurnished,"Edo State, Benin City",Benin City,Edo State,diamond,"₦ 220,000,000"
"4bdrm Duplex in Dantata Estate, Gwarinpa for sale",700,4,5,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),diamond,"₦ 200,000,000"
2bdrm Block of Flats in Life Camp for sale,500,2,3,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,diamond,"₦ 26,000,000"
